-0.44166,-0.44356,-0.44101,-0.44375,-0.44267,-0.44496,-0.44347,-0.43977,-0.44148,-0.44006,-0.44156,-0.44598,-0.44332,-0.44229,-0.44592,-0.44172,-0.44246,-0.44005,-0.44222,-0.44363,-0.43768,-0.44441,-0.44341,-0.44268,-0.44464,-0.44394,-0.44247,-0.44036,-0.44515,-0.44135,-0.44545,-0.44487,-0.44589,-0.44353,-0.44589,-0.4389,-0.44204,-0.44047,-0.44249,-0.44709,-0.44572,-0.44274,-0.44207,-0.44244,-0.43979,-0.44129,-0.44261,-0.44169,-0.4428,-0.44411,-0.4441,-0.44345,-0.44632,-0.44502,-0.44201,-0.44675,-0.44426,-0.44745,-0.44207,-0.44577,-0.44349,-0.44143,-0.44424,-0.44568,-0.44509,-0.44241,-0.44393,-0.44362,-0.44025,-0.43689,-0.43775,-0.4387,-0.44038,-0.43518,-0.43757,-0.43898,-0.43972,-0.4431,-0.44197,-0.44429,-0.44414,-0.44497,-0.44614,-0.44972,-0.44678,-0.45129,-0.44922,-0.44863,-0.44897,-0.44574,-0.45011,-0.44622,-0.44444,-0.44614,-0.4463,-0.4428,-0.44487,-0.44596,-0.44194,-0.44502,1
-0.44373,-0.44551,-0.44303,-0.44582,-0.44478,-0.44709,-0.44543,-0.44186,-0.44355,-0.44212,-0.44354,-0.44811,-0.44539,-0.44436,-0.44791,-0.44363,-0.44445,-0.44208,-0.44415,-0.44574,-0.43961,-0.4464,-0.44534,-0.44461,-0.44657,-0.44596,-0.44444,-0.44224,-0.4471,-0.44326,-0.44741,-0.44682,-0.44797,-0.4455,-0.44788,-0.44079,-0.44392,-0.44235,-0.44431,-0.44893,-0.44764,-0.4447,-0.44391,-0.44428,-0.44158,-0.44305,-0.44426,-0.44336,-0.44447,-0.44586,-0.4459,-0.44535,-0.44815,-0.44682,-0.44396,-0.4486,-0.44617,-0.44944,-0.44405,-0.44769,-0.44554,-0.44344,-0.44634,-0.44773,-0.44708,-0.44449,-0.44601,-0.44568,-0.44226,-0.43891,-0.43974,-0.44072,-0.4423,-0.43713,-0.43954,-0.44101,-0.44176,-0.44518,-0.44404,-0.44636,-0.44621,-0.44692,-0.44812,-0.45183,-0.44884,-0.45348,-0.45135,-0.45065,-0.45096,-0.44776,-0.45217,-0.44819,-0.44641,-0.44822,-0.44839,-0.44481,-0.44682,-0.44809,-0.44393,-0.44711,2
3.3419,3.2595,3.612,3.6943,3.3331,3.4576,3.4098,3.6102,3.7154,3.5934,3.6183,3.384,3.7415,3.2538,3.7801,3.474,3.2954,3.6134,3.2521,3.5619,3.5364,3.4478,3.5641,3.7334,3.4689,3.7032,3.5406,3.4166,3.4328,3.6135,3.7833,3.7628,3.6639,3.2428,3.4912,3.318,3.5746,3.3941,3.7124,3.8164,3.6681,3.7502,3.3094,3.3223,3.5096,3.5358,3.7878,3.6002,3.6988,3.7785,3.3797,3.5,3.4991,3.3195,3.4613,3.3264,3.4874,3.4699,3.447,3.5101,3.5516,3.727,3.4876,3.8062,3.4694,3.4734,3.7342,3.7535,3.4363,3.3987,3.5826,3.5446,3.6467,3.706,4.0642,3.7976,3.9671,4.2072,4.3874,4.6679,4.0461,4.2417,4.1295,4.0499,4.0779,3.6051,3.775,3.7906,3.8182,3.6673,3.5282,3.694,3.5319,3.5554,3.793,3.5718,3.252,3.5677,3.3033,3.7554,2
2.0488,1.7499,1.8199,1.7035,2.1209,2.2004,2.1525,1.6413,1.8452,1.6989,1.7204,1.9871,1.4395,1.3627,1.4366,1.2263,1.4481,1.2357,1.1701,1.096,1.0443,1.5458,1.4991,1.374,1.6661,1.9682,1.9847,1.6166,1.9184,1.8582,1.8259,1.7188,1.8694,1.6916,1.7692,1.872,1.7558,1.883,2.2432,2.1706,2.1075,1.8087,2.039,1.7565,2.0118,2.1504,2.1541,1.8296,1.9244,1.9235,2.0339,2.1549,1.9281,1.8499,2.0237,1.9111,2.3039,2.0892,1.9354,1.8148,1.8055,2.1085,1.8559,1.9009,2.1517,1.8537,2.0517,2.2595,1.8176,2.0491,2.0371,1.9383,1.7857,1.9264,1.968,2.0122,1.7668,2.0092,2.0432,1.8837,2.2228,2.154,1.9386,1.894,2.3263,1.8513,2.1798,2.3015,2.2523,1.8009,2.2815,1.956,1.8315,2.1956,2.0736,2.0685,2.181,1.9872,1.8291,1.775,1
-0.44351,-0.44531,-0.44284,-0.44561,-0.44458,-0.44688,-0.4452,-0.44166,-0.44335,-0.44189,-0.44333,-0.44789,-0.44517,-0.44415,-0.44769,-0.44343,-0.44426,-0.44189,-0.44396,-0.44556,-0.43943,-0.44621,-0.44513,-0.44438,-0.44637,-0.44573,-0.44425,-0.44202,-0.44689,-0.44305,-0.44721,-0.44661,-0.44775,-0.44527,-0.44769,-0.4406,-0.44371,-0.44214,-0.44412,-0.44873,-0.44745,-0.4445,-0.4437,-0.44405,-0.44139,-0.44285,-0.44402,-0.44313,-0.44424,-0.44564,-0.4457,-0.44513,-0.4479,-0.4466,-0.44374,-0.44839,-0.44594,-0.44923,-0.44384,-0.44749,-0.44532,-0.44322,-0.44615,-0.44751,-0.44684,-0.44428,-0.4458,-0.44549,-0.44208,-0.43869,-0.43955,-0.44054,-0.44212,-0.43697,-0.43937,-0.44083,-0.44164,-0.44508,-0.44388,-0.44622,-0.44606,-0.44674,-0.44792,-0.45163,-0.44863,-0.45329,-0.45114,-0.45047,-0.45077,-0.44753,-0.45195,-0.448,-0.44619,-0.44801,-0.44815,-0.44459,-0.44663,-0.44789,-0.44371,-0.44688,1
-0.44364,-0.44542,-0.44294,-0.44573,-0.44468,-0.447,-0.44535,-0.44177,-0.44346,-0.44203,-0.44345,-0.44802,-0.44529,-0.44428,-0.44782,-0.44354,-0.44437,-0.442,-0.44408,-0.44567,-0.43954,-0.44632,-0.44526,-0.44452,-0.44648,-0.44587,-0.44435,-0.44215,-0.44701,-0.44318,-0.44732,-0.44674,-0.44787,-0.4454,-0.44779,-0.4407,-0.44384,-0.44226,-0.44422,-0.44883,-0.44756,-0.4446,-0.44381,-0.44419,-0.44149,-0.44296,-0.44417,-0.44327,-0.44438,-0.44577,-0.44582,-0.44527,-0.44806,-0.44673,-0.44388,-0.44852,-0.44608,-0.44936,-0.44398,-0.44762,-0.44548,-0.44336,-0.44627,-0.44765,-0.447,-0.44441,-0.44593,-0.4456,-0.44217,-0.43881,-0.43966,-0.44064,-0.44221,-0.43705,-0.43944,-0.44091,-0.44167,-0.44509,-0.44395,-0.44627,-0.44612,-0.44684,-0.44803,-0.45174,-0.44874,-0.45339,-0.45125,-0.45057,-0.45087,-0.44767,-0.45207,-0.4481,-0.44632,-0.44813,-0.4483,-0.44472,-0.44673,-0.448,-0.44384,-0.44701,1
-0.44255,-0.44431,-0.44181,-0.44469,-0.44364,-0.44579,-0.44413,-0.44078,-0.44232,-0.44102,-0.44226,-0.44682,-0.44411,-0.44319,-0.4466,-0.44242,-0.44322,-0.44084,-0.44293,-0.4446,-0.43844,-0.44522,-0.4442,-0.44363,-0.44546,-0.44483,-0.44337,-0.44134,-0.44614,-0.44248,-0.44683,-0.44615,-0.44704,-0.4445,-0.44698,-0.4398,-0.44296,-0.44128,-0.44329,-0.44779,-0.44636,-0.44365,-0.44275,-0.44317,-0.44039,-0.44195,-0.44297,-0.44205,-0.44331,-0.44465,-0.44465,-0.4441,-0.44704,-0.44558,-0.44268,-0.44736,-0.44486,-0.4482,-0.44286,-0.44657,-0.4442,-0.44213,-0.44524,-0.4464,-0.44598,-0.44328,-0.44471,-0.4446,-0.44118,-0.43781,-0.4385,-0.43943,-0.44115,-0.43587,-0.43844,-0.43989,-0.44057,-0.4439,-0.44287,-0.44518,-0.445,-0.44564,-0.4469,-0.45057,-0.44755,-0.45231,-0.45018,-0.44942,-0.44968,-0.44644,-0.45082,-0.44696,-0.44511,-0.44704,-0.4472,-0.44354,-0.44572,-0.4468,-0.44286,-0.44592,1
-0.36119,-0.35979,-0.36694,-0.36308,-0.36733,-0.3588,-0.36916,-0.35597,-0.35927,-0.36499,-0.36096,-0.37082,-0.35821,-0.36531,-0.36137,-0.36794,-0.36651,-0.35678,-0.35714,-0.36311,-0.36056,-0.36845,-0.35694,-0.36431,-0.36667,-0.36127,-0.36831,-0.35562,-0.36468,-0.36193,-0.35959,-0.36236,-0.3599,-0.36553,-0.36495,-0.36396,-0.35851,-0.3566,-0.3652,-0.36291,-0.36371,-0.3616,-0.36394,-0.36681,-0.3654,-0.36069,-0.35775,-0.35628,-0.36595,-0.359,-0.36855,-0.36479,-0.36204,-0.35955,-0.35847,-0.36004,-0.36541,-0.36656,-0.36176,-0.36028,-0.35693,-0.35782,-0.36713,-0.35944,-0.36709,-0.35758,-0.36304,-0.36141,-0.35838,-0.3597,-0.35973,-0.36275,-0.36614,-0.35613,-0.36601,-0.36272,-0.36585,-0.36662,-0.37449,-0.3771,-0.37837,-0.38542,-0.38878,-0.3884,-0.38388,-0.38162,-0.38221,-0.37692,-0.37953,-0.3666,-0.37519,-0.36522,-0.36948,-0.36798,-0.36203,-0.36149,-0.36771,-0.36105,-0.36275,-0.36572,1
-0.44239,-0.44417,-0.44174,-0.4445,-0.44342,-0.44575,-0.44406,-0.44058,-0.44218,-0.44084,-0.44226,-0.44681,-0.44408,-0.44304,-0.44661,-0.44229,-0.44312,-0.44074,-0.44286,-0.44442,-0.43827,-0.44506,-0.44398,-0.44327,-0.44519,-0.44463,-0.44308,-0.44094,-0.44576,-0.44196,-0.44609,-0.4455,-0.44658,-0.44418,-0.4465,-0.43945,-0.4426,-0.44096,-0.44293,-0.44751,-0.4462,-0.44321,-0.44241,-0.4428,-0.4401,-0.44161,-0.44289,-0.44195,-0.44309,-0.44451,-0.44455,-0.44397,-0.44681,-0.44549,-0.44262,-0.4472,-0.44482,-0.44805,-0.44271,-0.44633,-0.44418,-0.44208,-0.44496,-0.44643,-0.44575,-0.44315,-0.44472,-0.44438,-0.4409,-0.43759,-0.43841,-0.43938,-0.441,-0.43585,-0.43826,-0.4397,-0.44049,-0.44387,-0.44267,-0.44503,-0.44485,-0.4456,-0.44681,-0.45041,-0.44746,-0.4521,-0.44997,-0.44927,-0.44959,-0.44639,-0.45085,-0.44689,-0.44511,-0.4469,-0.44706,-0.44353,-0.44552,-0.44673,-0.44259,-0.4458,2
-0.035442,-0.028171,-0.076086,-0.029151,-0.054795,-0.021506,-0.0087644,-0.016435,-0.078468,-0.053618,0.0088859,-0.03077,-0.061959,-0.054498,-0.022605,-0.064951,0.011675,-0.080428,-0.041711,-0.009708,-0.037964,-0.023462,0.016699,-0.058548,0.033737,0.0024473,-0.010927,-0.0013891,-0.017569,-0.021247,0.0058153,0.081305,0.1077,0.16162,0.16388,0.072691,0.11858,0.021684,0.066787,-0.0060944,0.025045,0.044174,-0.028308,-0.012534,0.023419,-0.02995,-0.032406,-0.010187,0.01406,-0.025561,-0.0031834,-0.019309,-0.068496,0.003585,-0.009442,-0.01792,0.0077844,-0.013833,-0.055698,-0.031219,-0.014697,-0.057848,0.013498,-0.079458,-0.012325,-0.032398,-0.068419,-0.05998,-0.078407,-0.0071196,-0.023434,-0.051143,-0.067966,0.008734,-0.023262,-0.027239,-0.051886,-0.051647,-0.032864,-0.057771,-0.052092,-0.027344,-0.073119,-0.037005,-0.049785,-0.05227,-0.018656,-0.057988,-0.068959,0.016644,-0.075238,-0.01139,-0.064314,-0.076174,0.0076977,-0.05752,-0.021017,-0.054037,-0.0042007,-0.038311,2
